interval,variant,entry_mode,pattern_id,symbol,entry_date,entry_price,stop_price,target_price,target_return_pct,exit_date,exit_price,exit_reason,bars_held,pnl_per_share,return_pct,r_multiple,win,quality_win,trend_30m_pct,trend_60m_pct,trend_120m_pct,above_ema20,ema20_rising,ema20_above_ema50,above_vwap,volume_ratio
5m,early_hl_wide_3r,early-higher-low,W002,GLW,2026-05-11 10:45,200.79,194.94,218.34,8.7405,2026-05-11 14:45,208.14,time_exit,48,7.35,0.03661,1.26,True,True,0.14970959263016503,-0.029886704156290023,6.030912118884957,True,True,True,True,0.3344083676889674
5m,early_hl_wide_3r,early-higher-low,W005,GLW,2026-05-12 15:00,196.39,191.99,209.59,6.7213,2026-05-12 15:55,198.3,session_close,11,1.91,0.00973,0.43,True,False,-0.47131963310856895,0.061137776825526124,2.8650750435597283,True,True,True,True,1.2126255104358088
5m,early_hl_wide_3r,early-higher-low,W006,GLW,2026-05-13 15:10,207.365,201.48,225.02,8.514,2026-05-13 15:55,206.55,session_close,9,-0.815,-0.00393,-0.14,False,False,-1.0047545105213773,-0.786913959611435,1.3635664326329344,False,False,True,True,0.6875445835549383
5m,early_hl_wide_3r,early-higher-low,W007,GLW,2026-05-14 13:00,208.76,204.44,221.72,6.2081,2026-05-14 15:55,208.29,session_close,35,-0.47,-0.00225,-0.11,False,False,-0.02637258322341074,0.6151960899804187,1.2994839512531442,True,True,True,True,0.5195897600225089
5m,early_hl_wide_3r,early-higher-low,W008,GLW,2026-05-15 10:45,198.93,193.34,215.7,8.4301,2026-05-15 14:45,195.66,time_exit,48,-3.27,-0.01644,-0.58,False,False,0.12582414662445363,1.210828709998868,-3.377936174619911,False,False,False,True,0.5412146902772514
5m,early_hl_wide_3r,early-higher-low,W009,GLW,2026-05-20 12:40,180.71,178.35,187.79,3.9179,2026-05-20 13:15,178.35,stop,7,-2.36,-0.01306,-1.0,False,False,-1.3880924770246383,-0.8758363482541665,-0.17805325742683564,False,False,True,False,0.5228990440885981
5m,early_hl_wide_3r,early-higher-low,W010,GLW,2026-05-21 11:05,188.98,184.95,201.07,6.3975,2026-05-21 15:05,191.89,time_exit,48,2.91,0.0154,0.72,True,True,0.4624190071276235,0.23332829481239603,4.880280968657735,True,True,True,True,0.5290277320692901
5m,early_hl_wide_3r,early-higher-low,W011,GLW,2026-05-21 15:10,191.88,185.6,210.72,9.8186,2026-05-21 15:55,191.94,session_close,9,0.06,0.00031,0.01,True,False,0.0469219689565481,0.2141234965833183,1.9227678520412406,True,True,True,True,0.8810901965284693
5m,early_hl_wide_3r,early-higher-low,W012,GLW,2026-05-22 13:35,194.1,191.65,201.45,3.7867,2026-05-22 15:55,193.785,session_close,28,-0.315,-0.00162,-0.13,False,False,-0.2441186653539429,0.31784082738923747,1.0042891349721694,True,True,True,True,2.154582801069545
5m,early_hl_wide_3r,early-higher-low,W013,GLW,2026-05-26 11:05,198.78,196.52,205.56,3.4108,2026-05-26 11:20,196.52,stop,3,-2.26,-0.01137,-1.0,False,False,0.29277463624235445,0.8399943309559843,3.0177289469101476,True,True,True,True,0.27533410121592117
5m,early_hl_wide_3r,early-higher-low,W001,OKLO,2026-05-01 14:00,70.9901,69.76,74.6804,5.1983,2026-05-01 15:55,70.43,session_close,23,-0.5601,-0.00789,-0.46,False,False,-0.42086900603373056,0.3392783438108893,0.8238662194367752,True,True,True,True,0.6471489971131179
5m,early_hl_wide_3r,early-higher-low,W002,OKLO,2026-05-04 11:15,71.32,69.35,77.23,8.2866,2026-05-04 12:05,69.35,stop,10,-1.97,-0.02762,-1.0,False,False,0.16136593037885394,0.8547659894994952,1.284050420249927,True,True,True,True,0.48391048701731004
5m,early_hl_wide_3r,early-higher-low,W003,OKLO,2026-05-05 14:55,67.65,66.18,72.06,6.5189,2026-05-05 15:55,68.38,session_close,12,0.73,0.01079,0.5,True,True,0.3856699160936339,1.332984090838707,1.4241460854112376,True,True,False,True,1.0431621836379312
5m,early_hl_wide_3r,early-higher-low,W004,OKLO,2026-05-06 14:15,78.03,75.64,85.2,9.1888,2026-05-06 15:55,79.61,session_close,20,1.58,0.02025,0.66,True,True,-0.7000960278200963,0.820681274611279,2.4290945183363943,True,True,True,True,0.6881814896641861
5m,early_hl_wide_3r,early-higher-low,W005,OKLO,2026-05-08 14:30,73.1,71.44,78.08,6.8126,2026-05-08 15:55,72.51,session_close,17,-0.59,-0.00807,-0.36,False,False,1.5341309071724485,2.603962290340367,3.2567470735561876,True,True,True,True,0.8346230914684052
5m,early_hl_wide_3r,early-higher-low,W006,OKLO,2026-05-11 12:10,77.368,75.24,83.752,8.2515,2026-05-11 15:55,78.11,session_close,45,0.742,0.00959,0.35,True,False,-0.33467788505732177,-0.711721314803504,1.7277656429651955,True,True,True,True,0.3661883105813751
5m,early_hl_wide_3r,early-higher-low,W008,OKLO,2026-05-12 15:10,73.52,71.79,78.71,7.0593,2026-05-12 15:55,73.645,session_close,9,0.125,0.0017,0.07,True,False,-0.6014728541638426,0.5331502139620081,2.8243908938393014,True,True,True,True,0.8080238549947627
5m,early_hl_wide_3r,early-higher-low,W009,OKLO,2026-05-14 13:10,67.06,65.4,72.04,7.4262,2026-05-14 15:55,67.21,session_close,33,0.15,0.00224,0.09,True,False,-0.7693965378566925,0.1418563819194807,2.000003713165399,True,True,False,True,0.762742106055509
5m,early_hl_wide_3r,early-higher-low,W010,OKLO,2026-05-18 15:40,58.33,56.52,63.76,9.3091,2026-05-18 15:55,58.6,session_close,3,0.27,0.00463,0.15,True,False,1.057376711514002,2.10157757444307,1.7984961953274148,True,True,False,False,1.4256622837023365
